804.6635491953685 -77.11767578125
803.731317804558 -77.3359375
802.4975563513105 -77.464453125
800.9346113924458 -77.52947443181819
799.0158029756723 -77.45475260416667
796.7815381660698 -77.50510817307692
794.2692793671789 -77.49107142857143
791.51021053727 -77.46692708333333
787.3540109008618 -77.42526041666666
782.5654915314971 -77.43489583333333
777.1202677104006 -77.43645833333333
770.9988028660837 -77.48776041666666
764.2212239340334 -77.57265625
756.8035833444744 -77.47395833333333
748.776318338157 -77.52578125
740.1726325759269 -77.58776041666667
731.0261602878335 -77.47708333333334
721.3798168278896 -77.33125
711.2841986220095 -77.20807291666667
700.7962851197832 -77.18697916666666
689.9238313785849 -77.13854166666667
678.6712415058489 -77.21927083333334
667.0544326676796 -77.25104166666667
655.0975675890713 -77.27239583333333
642.8269357442149 -77.26614583333334
630.2658501595722 -77.27916666666667
617.4326063567465 -77.05442708333334
604.3426758023169 -76.99088541666667
591.0122831536252 -77.16276041666667
577.4600969655461 -77.275
563.7157731150818 -77.209375
549.8136501716004 -77.12057291666666
535.7904206641767 -77.18619791666667
521.6813721131838 -77.3203125
507.5219210238801 -77.44505208333334
493.3457683375005 -77.47473958333333
479.18673917897337 -77.38984375
465.0644758265759 -77.41770833333334
450.99243613311984 -77.45807291666667
436.98606285672565 -77.43411458333334
423.063690689536 -77.5015625
409.2458634921777 -77.67369791666667
402.40600003979324 -77.73521205357143
387.81594256279396 -77.5859375
373.42858399755164 -77.37360491071429
359.28172710291005 -77.35686383928571
345.42411112510825 -77.33565848214286
331.91005331906393 -77.41155133928571
318.79651570349097 -77.27064732142857
294.0254474152837 -77.06612723214286
282.50375841235336 -77.10909598214286
271.64452886655937 -77.09709821428571
261.5118224285144 -77.123046875
252.15847930572414 -77.14229910714286
243.64692585667748 -77.064453125
236.02688127481906 -77.06473214285714
233.1612957603649 -77.06875
227.3106954644546 -77.12161458333334
222.13638795124973 -77.26119791666666
217.53721538377673 -77.27135416666667
213.4061047049939 -77.36901041666667
209.6119984764502 -77.32786458333334
206.0172838838851 -77.29895833333333
202.49415042701386 -77.35963541666666
198.9248030085593 -77.31796875
195.20128039275502 -77.2890625
191.23543240536114 -77.22786458333333
186.95281325103943 -77.30130208333334
182.29713467541512 -77.2234375
177.22146684049488 -77.10807291666667
171.69856145398273 -77.13541666666667
165.74287489431765 -77.14661458333333
159.41591653174393 -77.1296875
152.78357850038586 -77.01302083333333
145.92169244684425 -77.046875
138.88191020969526 -77.05364583333333
131.72518923166527 -77.03046875
124.50715451669011 -77.09088541666667
117.27463871931258 -77.1421875
110.06654136064648 -77.18203125
102.92464832962058 -77.18932291666667
95.88621469752268 -77.24739583333333
88.979197613316 -77.07213541666667
82.2272862733619 -77.14791666666666
75.6473332297407 -77.24713541666667
72.19898840089816 -77.20368303571429
65.58834895874557 -77.24665178571429
59.26695632601424 -77.26813616071429
53.258068433129935 -77.29380580357143
47.57212024544054 -77.23828125
42.21905673205426 -77.15931919642857
37.21653820613023 -77.08510044642857
28.403509119030794 -77.02566964285714
24.72731684423184 -76.951171875
21.69045019443721 -76.88671875
19.45879496081998 -76.83816964285714
18.198781361660675 -76.88448660714286
17.99458706512728 -76.93303571428571
18.789015778072628 -76.92075892857143
19.394842285845833 -76.99869791666667
21.115833200424728 -76.83072916666667
23.29210148038552 -76.86067708333333
25.79617046339153 -76.92604166666666
28.51162399034205 -76.83177083333334
31.32600582327802 -76.97005208333333
34.17092317064022 -76.98828125
37.01496919962392 -76.97838541666667
39.846546554487006 -77.12239583333333
42.64302154186506 -77.1890625
45.341700965943296 -77.340625
47.878848198931486 -77.30234375
50.192196648228304 -77.28619791666667
52.21474923657558 -77.27161458333333
53.869529183628075 -77.33203125
55.123381216776124 -77.23619791666667
55.97733040010607 -77.36875
56.425969812368464 -77.30729166666667
56.46909343419114 -77.08229166666666
56.116771750775634 -77.23645833333333
55.41178263364296 -77.090625
54.39056122130621 -77.05546875
53.06896680457021 -77.05755208333333
51.43192361496344 -76.99947916666666
49.46221108271553 -76.853125
47.18430231952725 -76.8046875
44.6327300069798 -76.86770833333334
41.85356793801997 -76.828125
40.495986941511724 -76.76953125
37.20992205619637 -76.72935267857143
33.851523751770195 -76.73688616071429
30.45957515277721 -76.79966517857143
27.07174628918913 -76.74274553571429
23.7185407900826 -76.974609375
20.439549449314857 -76.79938616071429
14.433791424530732 -76.90290178571429
12.032199320398147 -76.77064732142857
10.427952917579978 -76.64006696428571
9.97620231297695 -76.84235491071429
10.72713849556809 -76.76339285714286
12.353852429272655 -76.6171875
14.426447177897316 -76.67633928571429
15.07077480436073 -76.62291666666667
16.974392814700348 -76.59479166666667
18.80002782205766 -76.51223958333334
20.516035897127193 -76.42942708333334
22.076868551077823 -76.36953125
23.423501214284418 -76.30442708333334
24.48892660611494 -76.4359375
25.22727569278923 -76.55026041666666
25.65207266568607 -76.53020833333333
25.79785170696725 -76.67526041666666
25.69468955339406 -76.66432291666666
25.360933936391607 -76.62265625
24.815119340354716 -76.45130208333333
24.061139960779077 -76.409375
23.095944051607677 -76.45494791666667
21.956851109925847 -76.4046875
20.686829089687738 -76.3921875
19.339585672652156 -76.52734375
17.967849688929796 -76.57994791666667
16.637884508220125 -76.70130208333333
15.427387612125433 -76.73359375
14.447154495675811 -76.64166666666667
13.803921177218907 -76.38203125
13.557374778217875 -76.41354166666666
13.735510587721917 -76.22916666666667
14.38219061157758 -76.25052083333334
15.493914079776383 -76.29505208333333
17.013173960571365 -76.33984375
18.856667375625054 -76.459375
20.941986899136154 -76.32578125
23.21317362166124 -76.36848958333333
25.63263213532816 -76.29322916666666
26.78205291698311 -76.20368303571429
29.51726019817324 -76.07003348214286
32.18326811239899 -76.12834821428571
34.63862017863663 -76.15150669642857
36.789080365731145 -76.263671875
38.59801248878573 -76.52901785714286
40.047878080430806 -76.44893973214286
41.82037942690785 -76.84542410714286
42.076236378391876 -76.86495535714286
41.87611518166716 -76.97823660714286
41.21815524334918 -76.96623883928571
40.119473975691264 -77.11467633928571
38.60531456430117 -77.23381696428571
36.68112970690282 -77.36997767857143
35.2554924708074 -77.3828125
32.78610030714201 -77.2640625
30.083975608864755 -77.13854166666667
27.240339989405978 -77.14010416666666
24.311393260964028 -77.09895833333333
21.309692499701942 -76.99140625
18.242965861258806 -76.89739583333333
15.130313538298045 -76.70364583333334
12.063606930390693 -76.62916666666666
9.29640978832077 -76.66770833333334
7.352295570500317 -76.63463541666667
7.065165663486933 -76.68333333333334
8.643803020720988 -76.75338541666666
11.391679302322329 -76.74791666666667
14.7800135842327 -76.69166666666666
18.606426522073214 -76.64921875
22.81581213330537 -76.94296875
27.372465424322595 -77.00182291666667
32.24699800062667 -76.94114583333334
37.41145973849414 -77.00052083333334
42.8526076725714 -77.07213541666667
48.561470575858216 -77.31875
54.5256945077765 -77.48255208333333
60.73434634822388 -77.42317708333333
63.639684265866116 -77.38783482142857
70.82434007922156 -77.40541294642857
78.29951590443669 -77.41517857142857
86.05896283917552 -77.29771205357143
94.07097127542067 -77.19029017857143
102.27871968253392 -77.31696428571429
110.62247375250561 -77.31166294642857
127.49405228834239 -77.26953125
135.86216850624422 -77.34486607142857
144.02575512060977 -77.25027901785714
151.94239233424298 -77.27985491071429
159.67370235247174 -77.15150669642857
167.30062346880104 -77.1171875
174.89306421856728 -77.13225446428571
178.1664081814543 -77.13854166666667
185.31536578989486 -77.10677083333333
192.5112378152019 -77.1515625
199.73892839700522 -77.24557291666666
207.008249298742 -77.38932291666667
214.3541716799713 -77.33489583333333
221.81596940170147 -77.32265625
229.44778588507435 -77.29765625
237.31525909698775 -77.28802083333333
245.50772018658785 -77.26197916666666
254.13332430927278 -77.42291666666667
263.21565618315276 -77.37369791666667
272.6769361282246 -77.47239583333334
282.4143393963688 -77.48645833333333
292.3246951289409 -77.44505208333334
302.3231184122416 -77.34973958333333
312.34190498392945 -77.43854166666667
322.37077953064244 -77.39479166666666
332.41782770629897 -77.34296875
342.4819078656351 -77.29479166666667
352.557740720238 -77.20234375
362.6396127447493 -77.15338541666667
372.7162204682539 -77.03203125
382.77434985213534 -76.97369791666667
392.8101120693587 -76.96979166666667
402.8238521250185 -76.94296875
412.81828880318795 -76.88307291666666
422.7976300548863 -76.81432291666667
432.7681228884186 -76.76822916666667
442.7303267140801 -76.76015625
452.66313366406035 -76.81015625
462.5094872633536 -76.8421875
472.16106775266417 -76.8421875
481.5031974938299 -76.82109375
490.43678346509444 -76.8546875
498.89994698352336 -76.88880208333333
506.82837660668275 -76.96666666666667
514.1807933075443 -76.98255208333333
518.6285941048205 -77.025390625
525.1455926577272 -77.00697544642857
530.9214435182895 -76.97154017857143
535.9611761991553 -77.01618303571429
540.2765834920739 -77.07059151785714
543.8864473547316 -77.22433035714286
546.819856776217 -77.25055803571429
550.8753159851664 -77.32059151785714
552.1767890129519 -77.38141741071429
553.1299421020838 -77.38950892857143
553.7889284130526 -77.27455357142857
554.1008848343998 -77.30943080357143
554.0249486538918 -77.353515625
553.5292212322415 -77.50697544642857
552.6123774078045 -77.45078125
551.3024039939612 -77.43307291666666
549.5508190501724 -77.43098958333333
547.3112320185728 -77.453125
544.5346352276238 -77.45
541.162980501806 -77.33619791666666
537.1507854630198 -77.36432291666667
